SK_ID_CURR,TARGET,CODE_GENDER,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY
126889,1,F,0,202500,640080,31261.5,450000,0.010147,-12017,-2257,-11923,-4003,,1,1,0,1,0,0,2,2,2,10,0,0,0,0,0,0
126890,0,M,1,294750,1255680,45234,1125000,0.00702,-15362,-1112,-4222,-4417,,1,1,0,1,0,0,3,2,2,15,0,0,0,1,0,1
126891,0,F,1,112500,45000,3402,45000,0.018634,-10831,-1263,-4042,-3522,,1,1,0,1,0,0,3,2,2,9,0,0,0,1,1,0
126892,0,F,1,112500,327024,12456,270000,0.020246,-10676,-2928,-1512,-2459,,1,1,0,1,0,0,3,3,3,10,0,0,0,0,0,0
126893,0,F,0,450000,1102171.5,46827,945000,0.030755,-18485,-913,-7235,-2014,25,1,1,0,1,0,0,1,2,2,14,0,0,0,0,0,0
126894,0,F,1,135000,188685,13419,157500,0.020713,-14887,-800,-6962,-4387,,1,1,0,1,0,0,3,3,3,11,0,0,0,0,0,0
126895,0,F,1,135000,646920,25065,540000,0.00823,-11072,-286,-5533,-3706,,1,1,0,1,1,0,3,2,2,19,0,0,0,1,1,0
126897,0,F,0,112500,61128,3411,54000,0.018801,-24173,365243,-3829,-5959,,1,0,0,1,1,0,1,2,2,10,0,0,0,0,0,0
126898,0,F,0,67500,180000,12798,180000,0.026392,-25044,365243,-8131,-4646,,1,0,0,1,1,0,1,2,2,15,0,0,0,0,0,0
126899,0,F,2,180000,615109.5,31536,531000,0.025164,-11978,-449,-7489,-1902,19,1,1,0,1,0,0,4,2,2,10,0,0,0,0,0,0
126900,0,F,0,270000,1293502.5,37948.5,1129500,0.010032,-21836,365243,-12365,-3931,,1,0,0,1,0,0,2,2,2,5,0,0,0,0,0,0
126901,0,F,0,135000,270000,13500,270000,0.018801,-9492,-644,-8932,-2170,6,1,1,0,1,0,0,1,2,2,11,0,0,0,0,1,1
126902,0,M,0,90000,549882,21438,459000,0.035792,-16083,-910,-6059,-4165,36,1,1,0,1,0,0,1,2,2,11,0,0,0,0,0,0
126903,0,F,0,126000,755190,36459,675000,0.010147,-17371,-1453,-20,-76,,1,1,0,1,0,0,2,2,2,18,0,0,0,0,1,1
126904,0,F,0,112500,194922,14571,157500,0.035792,-10880,-597,-4386,-3443,,1,1,0,1,1,0,2,2,2,10,0,0,0,0,0,0
126905,1,F,1,135000,709879.5,34281,634500,0.006296,-11780,-3981,-5242,-1672,,1,1,0,1,0,0,2,3,3,17,0,0,0,0,0,0
126906,0,F,1,247500,679500,36333,679500,0.028663,-15259,-2000,-9034,-4746,,1,1,0,1,0,1,3,2,2,9,0,0,0,0,0,0
126907,0,M,0,360000,1350000,67500,1350000,0.035792,-18342,-278,0,-1067,,1,1,0,1,0,0,2,2,2,14,0,0,0,0,0,0
126908,0,F,0,103500,1078200,31653,900000,0.028663,-16333,-335,-4378,-4187,11,1,1,0,1,0,0,2,2,2,9,0,0,0,0,0,0
126909,0,M,0,189000,1056447,31018.5,922500,0.006305,-16886,-8895,-2222,-410,16,1,1,0,1,0,0,2,3,3,9,0,0,0,0,0,0
126910,0,M,0,225000,1762110,48586.5,1575000,0.072508,-10210,-3565,-4970,-2817,6,1,1,0,1,1,0,2,1,1,11,0,0,0,0,0,0
126911,1,F,0,90000,675000,22068,675000,0.028663,-20945,365243,-2194,-2200,,1,0,0,1,0,0,2,2,2,8,0,0,0,1,0,0
126912,0,F,0,310500,1350000,67500,1350000,0.003818,-22033,-3079,-1803,-1803,,1,1,0,1,1,0,2,2,2,7,0,0,0,0,0,0
126914,0,F,0,49500,508495.5,21672,454500,0.031329,-21395,365243,-8006,-4931,,1,0,0,1,0,0,2,2,2,14,0,0,0,0,0,0
126915,0,F,0,81000,1129500,31059,1129500,0.01885,-17088,-9713,-1040,-608,,1,1,1,1,0,0,2,2,2,11,0,0,0,0,1,1
126916,0,F,0,225000,900000,45000,900000,0.04622,-19942,-4738,-6961,-3338,,1,1,1,1,1,0,2,1,1,17,0,1,1,0,1,1
126917,0,F,2,90000,270000,13500,270000,0.018029,-9744,-2658,-889,-1917,,1,1,0,1,0,0,4,3,3,8,0,0,0,0,0,0
126919,0,F,3,135000,781920,47965.5,675000,0.035792,-12658,-3179,-1084,-1401,8,1,1,0,1,1,0,5,2,2,16,0,0,0,0,1,1
126920,0,F,1,247500,1762110,48586.5,1575000,0.016612,-12602,-1172,-2083,-3968,,1,1,0,1,0,0,3,2,2,17,0,0,0,0,0,0
126921,1,F,0,112500,976500,38853,976500,0.026392,-20559,-57,-5157,-3445,,1,1,0,1,0,0,2,2,2,11,0,0,0,0,0,0
126922,0,F,2,103500,270000,13500,270000,0.022625,-15007,-2059,-3382,-1391,,1,1,0,1,0,0,4,2,2,10,0,0,0,0,0,0
126923,0,F,0,112500,315000,15750,315000,0.022625,-22036,365243,-6545,-4178,,1,0,0,1,0,0,2,2,2,14,0,0,0,0,0,0
126924,0,F,0,247500,900000,46084.5,900000,0.015221,-23048,-8031,-13595,-3087,7,1,1,0,1,1,0,1,2,2,15,0,0,0,0,0,0
126925,0,M,0,157500,1288350,37800,1125000,0.015221,-16130,-3150,-8368,-4451,12,1,1,1,1,0,0,2,2,2,8,0,0,0,0,0,0
126926,0,M,2,270000,327024,21852,270000,0.008866,-14742,-7646,-8884,-4850,7,1,1,0,1,0,0,4,2,2,8,0,0,0,0,0,0
126927,0,F,0,81000,337500,16875,337500,0.009657,-17442,-803,-1596,-983,,1,1,0,1,0,0,1,2,2,10,0,1,1,0,0,0
126928,0,F,0,193500,1426500,37629,1426500,0.002506,-22335,365243,-4674,-4947,,1,0,0,1,1,0,2,2,2,3,0,0,0,0,0,0
126929,0,F,0,144000,808650,26217,675000,0.030755,-15768,-4624,-5267,-5966,22,1,1,0,1,0,0,2,2,2,15,0,0,0,0,0,0
126930,0,F,0,112500,348264,34573.5,315000,0.014464,-19817,-3054,-7304,-3251,,1,1,0,1,1,0,2,2,2,5,0,0,0,0,0,0
126931,0,M,0,405000,906615,30091.5,688500,0.072508,-20121,-7710,-6438,-3638,,1,1,0,1,1,0,2,1,1,13,0,0,0,0,0,0
126932,0,M,1,180000,558855,37476,477000,0.018801,-12134,-1853,-3679,-4057,,1,1,0,1,0,1,3,2,2,12,0,0,0,0,1,1
126933,0,M,0,202500,1197000,44487,1197000,0.026392,-11945,-376,-574,-580,,1,1,0,1,0,0,1,2,2,11,0,0,0,0,0,0
126934,0,F,0,171000,270000,13500,270000,0.028663,-9338,-371,-1698,-1755,64,1,1,0,1,0,0,2,2,2,8,0,0,0,0,0,0
126935,0,F,0,247500,971280,51745.5,900000,0.00712,-21954,-7796,-11368,-4946,4,1,1,1,1,0,0,2,2,2,10,0,0,0,0,0,0
126936,0,M,1,67500,203760,22072.5,180000,0.035792,-10696,-2344,-4373,-3183,14,1,1,0,1,0,0,3,2,2,15,0,0,0,0,0,0
126937,0,F,0,135000,125640,6813,90000,0.018801,-19358,-1174,-4955,-2877,,1,1,0,1,0,0,1,2,2,11,0,0,0,0,0,0
126938,0,F,1,157500,571446,22270.5,477000,0.031329,-14144,-737,-1879,-4587,,1,1,0,1,0,0,3,2,2,11,0,0,0,0,0,0
126939,0,M,0,225000,369720,29340,292500,0.002506,-13588,-932,-4267,-357,24,1,1,0,1,0,1,2,2,2,3,0,0,0,1,1,0
126940,0,M,1,202500,986553,35082,823500,0.003818,-12391,-967,-1343,-4380,17,1,1,0,1,0,0,3,2,2,8,0,0,0,0,1,1
126941,0,M,0,130500,463275,12739.5,366516,0.005084,-19028,-245,-9839,-2561,28,1,1,1,1,1,0,2,2,2,18,0,0,0,0,0,0
126942,0,M,0,103500,1288350,37800,1125000,0.005002,-19852,-2902,-8233,-3238,,1,1,0,1,0,0,2,3,3,13,0,0,0,0,0,0
126943,0,F,0,67500,284400,19134,225000,0.016612,-24376,365243,-13379,-4048,27,1,0,0,1,1,0,2,2,2,13,0,0,0,0,0,0
126944,1,F,0,135000,258709.5,25330.5,234000,0.008575,-17895,-1297,-8505,-1422,,1,1,0,1,0,0,2,2,2,11,0,0,0,0,0,0
126945,0,F,0,135000,337761,17374.5,256500,0.005084,-15199,-402,-7225,-4529,,1,1,0,1,0,0,2,2,2,10,0,0,0,1,1,0
126946,0,F,0,175500,760225.5,36702,679500,0.031329,-19095,-12243,-9477,-2631,7,1,1,0,1,0,0,2,2,2,8,0,0,0,0,0,0
126947,0,F,0,225000,1223010,48631.5,1125000,0.02461,-18016,-1931,-3325,-1234,,1,1,0,1,0,0,2,2,2,17,0,0,0,0,1,1
126948,0,M,0,180000,540000,27000,540000,0.04622,-14655,-2308,-8583,-4974,,1,1,0,1,1,0,2,1,1,11,0,0,0,0,1,1
126949,0,F,0,90000,477000,15223.5,477000,0.026392,-8869,-138,-7447,-64,,1,1,0,1,0,0,2,2,2,14,0,0,0,0,0,0
126950,0,F,0,135000,521280,23089.5,450000,0.010147,-16107,-2054,-6077,-4237,,1,1,0,1,0,0,2,2,2,13,0,0,0,0,0,0
126951,0,F,0,112500,755190,33394.5,675000,0.00712,-23172,365243,-1249,-4892,,1,0,0,1,0,0,2,2,2,9,0,0,0,0,0,0
126952,0,M,0,193500,1223010,51948,1125000,0.025164,-11773,-2274,-1337,-4297,12,1,1,0,1,0,0,2,2,2,16,0,0,0,0,0,0
126953,0,F,0,270000,553806,39514.5,495000,0.04622,-17872,-1161,-6162,-1394,,1,1,0,1,0,1,2,1,1,12,0,0,0,0,1,1
126955,0,F,1,76500,74628,7965,67500,0.018029,-12908,-622,-3474,-4401,,1,1,0,1,0,0,2,3,3,11,0,0,0,0,1,1
126956,0,F,0,202500,454500,19255.5,454500,0.025164,-11126,-2158,-6878,-2905,,1,1,0,1,0,0,2,2,2,9,0,0,0,0,0,0
126957,0,F,0,135000,625536,22599,540000,0.019101,-20072,-2592,-7991,-2891,,1,1,0,1,0,0,2,2,2,11,0,0,0,0,0,0
126958,0,F,0,270000,799299,35338.5,702000,0.018801,-21121,365243,-9503,-1133,6,1,0,0,1,0,0,2,2,2,10,0,0,0,0,0,0
126959,0,F,0,135000,1506816,47443.5,1350000,0.010147,-21796,365243,-4051,-4049,,1,0,0,1,0,0,1,2,2,11,0,0,0,0,0,0
126960,0,F,0,175500,467257.5,22855.5,328500,0.016612,-12012,-4279,-5246,-2691,11,1,1,0,1,1,0,2,2,2,15,0,0,0,1,1,0
126962,1,M,0,90000,377649,18495,265500,0.003069,-18639,-1493,-4152,-2188,16,1,1,0,1,0,0,2,3,3,11,0,0,0,0,1,1
126964,0,F,0,90000,225000,18171,225000,0.01452,-10160,-1862,-954,-1095,,1,1,0,1,0,0,2,2,2,12,0,0,0,0,0,0
126966,0,F,0,540000,971280,51876,900000,0.007274,-22490,365243,-6954,-4190,,1,0,0,1,0,0,1,2,2,13,0,0,0,0,0,0
126967,0,F,0,67500,142200,4441.5,112500,0.020246,-22901,365243,-6920,-228,,1,0,0,1,0,0,1,3,3,6,0,0,0,0,0,0
126969,0,M,0,112500,1242576,47457,1143000,0.020713,-23150,365243,-7909,-4028,17,1,0,0,1,0,0,2,3,3,7,0,0,0,0,0,0
126970,0,M,2,157500,254700,27558,225000,0.019101,-13093,-638,-997,-4021,,1,1,0,1,0,0,4,2,2,12,0,1,1,0,1,1
126972,0,M,1,126000,511249.5,26230.5,382500,0.018801,-12035,-834,-1875,-1884,,1,1,0,1,0,0,3,2,2,9,0,0,0,0,1,1
126973,0,M,0,270000,855000,42750,855000,0.00702,-18388,-7929,-9703,-1949,,1,1,1,1,1,0,2,2,2,9,0,0,0,0,1,1
126974,0,F,1,103500,137520,5314.5,90000,0.019689,-14462,-705,-8478,-4607,,1,1,0,1,0,0,3,2,2,12,0,0,0,0,0,0
126975,0,M,1,112500,675000,21775.5,675000,0.020246,-13448,-3469,-5220,-4233,13,1,1,1,1,1,0,3,3,3,18,0,0,0,0,0,0
126976,0,F,0,63000,544491,17694,454500,0.0228,-21172,365243,-12344,-4604,,1,0,0,1,1,0,2,2,2,9,0,0,0,0,0,0
126977,0,M,0,112500,202500,10125,202500,0.035792,-12952,-3604,-7069,-1283,7,1,1,0,1,0,0,1,2,2,14,0,1,1,0,1,1
126978,0,M,2,382500,746280,54436.5,675000,0.04622,-10895,-1592,-5350,-1974,5,1,1,0,1,0,0,4,1,1,15,0,1,1,1,0,0
126979,0,F,2,90000,675000,21906,675000,0.028663,-13444,-1482,-3083,-3215,,1,1,0,1,0,0,4,2,2,8,0,0,0,0,0,0
126980,0,F,0,126000,675000,32602.5,675000,0.028663,-19475,-1617,-3586,-3016,,1,1,0,1,1,0,2,2,2,16,0,0,0,0,0,0
126982,0,F,1,135000,640080,31131,450000,0.02461,-16524,-2391,-2957,-55,,1,1,0,1,0,0,2,2,2,18,0,0,0,0,0,0
126983,0,M,0,90000,448056,21015,315000,0.022625,-17683,-2192,-29,-1197,22,1,1,0,1,0,0,2,2,2,11,0,0,0,0,0,0
126986,0,F,0,180000,270000,13500,270000,0.035792,-17077,-775,-6569,-619,22,1,1,0,1,0,0,2,2,2,15,0,0,0,0,1,1
126987,0,F,2,234000,521280,35392.5,450000,0.04622,-13525,-3705,-7627,-1481,8,1,1,0,1,0,0,4,1,1,10,0,1,1,0,0,0
126988,0,M,1,202500,900000,35824.5,900000,0.04622,-17837,-5358,-5843,-1383,17,1,1,1,1,1,0,3,1,1,15,0,1,1,0,1,1
126989,0,F,0,171000,277969.5,15651,229500,0.006207,-17520,-422,-497,-1048,,1,1,0,1,0,0,2,2,2,10,0,0,0,0,0,0
126990,0,M,0,135000,1321020,35554.5,1125000,0.018801,-20247,-7519,-2619,-3653,,1,1,0,1,1,0,2,2,2,14,0,0,0,0,0,0
126991,0,M,0,180000,921861,27085.5,769500,0.02461,-18899,-5251,-4024,-2428,,1,1,0,1,0,0,2,2,2,13,0,0,0,0,1,1
126992,0,F,0,112500,438493.5,23089.5,333000,0.018209,-15515,-930,-5997,-4173,,1,1,1,1,0,0,2,3,3,9,0,0,0,0,0,0
126993,0,F,0,202500,1123443,32976,981000,0.00702,-16234,-410,-8857,-4598,,1,1,0,1,0,0,2,2,2,9,0,0,0,0,1,1
126994,1,M,0,139500,545040,43060.5,450000,0.00823,-13556,-350,-3091,-4992,,1,1,1,1,0,0,2,2,2,13,0,0,0,0,1,1
126996,0,M,1,171000,540000,52605,540000,0.019689,-15730,-3852,-3355,-4171,11,1,1,0,1,0,0,3,2,2,10,0,0,0,0,0,0
126997,0,F,0,108000,485640,31999.5,450000,0.020246,-20617,365243,-9965,-3602,,1,0,0,1,0,0,1,3,3,9,0,0,0,0,0,0
126998,0,M,0,112500,180000,11007,180000,0.028663,-15164,-2130,-4494,-586,,1,1,0,1,0,0,2,2,2,9,0,0,0,0,0,0
127000,0,M,1,135000,288000,31144.5,288000,0.026392,-9713,-2571,-4471,-2310,12,1,1,0,1,1,1,3,2,2,16,0,0,0,0,0,0
127001,0,M,0,157500,568800,15133.5,450000,0.030755,-10388,-311,-497,-2720,,1,1,0,1,0,0,2,2,2,11,0,0,0,0,1,1
127002,0,F,2,157500,758214,32256,603000,0.020713,-11360,-1874,-226,-1786,13,1,1,0,1,0,0,4,3,2,10,0,0,0,0,0,0
127003,1,F,0,157500,620878.5,30330,436500,0.02461,-10991,-581,-529,-510,,1,1,1,1,1,0,2,2,2,11,0,0,0,0,0,0
127004,1,F,0,135000,337500,17671.5,337500,0.018029,-8317,-151,-3138,-1003,,1,1,1,1,0,1,1,3,3,14,0,0,0,0,0,0
127005,0,M,0,450000,1006920,39528,900000,0.04622,-10424,-394,-4943,-2375,,1,1,0,1,0,1,2,1,1,15,0,1,1,0,0,0
127006,0,F,0,135000,1350000,42520.5,1350000,0.011657,-22348,-13618,-3055,-4285,3,1,1,1,1,1,0,2,1,1,13,0,0,0,0,0,0
127008,0,F,0,112500,549000,15862.5,549000,0.026392,-19969,-3121,-13723,-3502,,1,1,0,1,1,0,1,2,2,13,0,0,0,0,0,0
127009,0,M,0,112500,219069,12015,148500,0.022625,-14875,-712,-6543,-4150,,1,1,1,1,1,0,2,2,2,17,0,0,0,0,0,0
127010,1,M,0,135000,352044,16542,247500,0.031329,-19148,-1463,-2798,-2690,,1,1,0,1,0,0,2,2,2,8,0,0,0,0,0,0
127011,0,F,0,180000,387000,31158,387000,0.026392,-10082,-356,-4706,-1905,,1,1,0,1,0,0,1,2,2,13,0,0,0,0,0,0
127012,0,M,0,202500,640080,29970,450000,0.018801,-11122,-1243,-1513,-3595,9,1,1,0,1,0,0,1,2,2,15,0,0,0,0,0,0
127013,1,M,0,135000,284400,22599,225000,0.018634,-16694,-564,-2010,-246,,1,1,0,1,0,0,1,2,2,12,0,0,0,0,1,1
127014,1,M,0,157500,1739470.5,60592.5,1588500,0.018634,-18641,-169,-7065,-2154,15,1,1,0,1,0,0,1,2,2,10,0,0,0,0,0,0
127016,0,F,2,162000,187704,10903.5,148500,0.025164,-14463,-3966,-5398,-5419,,1,1,0,1,0,0,4,2,2,10,0,0,0,0,0,0
127017,1,F,0,99000,360000,17640,360000,0.028663,-8642,-644,-1378,-1323,,1,1,0,1,0,0,1,2,2,15,0,0,0,0,1,1
127018,0,F,0,225000,589050,24957,526500,0.028663,-18607,-2284,-6741,-2097,31,1,1,0,1,0,0,1,2,2,17,0,0,0,0,0,0
127019,0,M,2,112500,521280,28408.5,450000,0.020246,-12917,-160,-564,-3333,9,1,1,0,1,0,0,4,3,3,7,0,0,0,0,0,0
127020,0,F,0,279000,806161.5,49320,747000,0.035792,-21100,-1911,-9807,-4022,,1,1,0,1,0,0,1,2,2,13,0,0,0,0,0,0
127021,0,F,0,234000,1125000,32895,1125000,0.018029,-13486,-4007,-7305,-4677,,1,1,1,1,0,0,1,3,3,4,0,0,0,0,0,0
127022,0,M,0,292500,675000,34596,675000,0.01452,-12345,-788,-6483,-4505,,1,1,0,1,0,0,2,2,2,7,0,0,0,0,0,0
127023,0,F,1,135000,288792,13590,189000,0.008625,-15914,-269,-3560,-3556,,1,1,0,1,0,0,3,2,2,17,0,0,0,0,1,1
127024,0,M,0,112500,526491,22261.5,454500,0.030755,-16994,-7380,-6285,-496,24,1,1,0,1,0,0,2,2,2,12,0,0,0,0,1,1
127025,0,F,3,135000,276277.5,21955.5,238500,0.011703,-10603,-2243,-653,-1924,,1,1,0,1,0,1,5,2,2,12,0,1,1,0,0,0
127026,1,M,1,270000,675000,49248,675000,0.0228,-15405,-1208,-5687,-2346,13,1,1,0,1,1,0,3,2,2,12,0,0,0,1,1,0
127027,0,M,0,81000,148365,9954,135000,0.008625,-9986,-2255,-4553,-2564,16,1,1,1,1,0,0,2,2,2,15,0,0,0,0,1,1
127028,0,F,2,292500,497520,33376.5,450000,0.04622,-10986,-3716,-688,-2398,,1,1,0,1,0,1,4,1,1,11,0,1,1,0,0,0
127029,0,F,0,135000,472500,20943,472500,0.026392,-22667,365243,-12797,-4712,8,1,0,0,1,0,0,1,2,2,14,0,0,0,0,0,0
127030,0,F,1,157500,536917.5,25960.5,463500,0.010032,-11992,-2351,-6391,-2755,17,1,1,0,1,0,0,3,2,2,4,0,0,0,0,0,0
127031,0,M,0,292500,544491,17694,454500,0.010556,-16217,-2218,-4043,-4262,3,1,1,0,1,0,0,1,3,3,9,0,0,0,1,1,0
127032,0,F,0,76500,324000,16672.5,324000,0.031329,-23528,365243,-11467,-4116,,1,0,0,1,0,0,2,2,2,12,0,0,0,0,0,0
127033,0,F,2,180000,900000,35158.5,900000,0.026392,-12739,-5523,-86,-2739,13,1,1,0,1,0,0,4,2,2,13,0,0,0,0,0,0
127034,0,F,0,157500,544491,20133,454500,0.035792,-19995,-3000,-5675,-3539,,1,1,0,1,0,0,2,2,2,15,0,0,0,0,1,1
127035,0,M,0,180000,405000,20250,405000,0.00702,-16907,-4955,-241,-449,21,1,1,0,1,1,0,2,2,2,16,0,0,0,0,0,0
127036,1,F,0,81000,128092.5,10399.5,103500,0.002134,-14881,-738,-661,-4434,,1,1,0,1,0,0,1,3,3,7,0,0,0,1,1,1
127037,0,F,3,144000,260568,27778.5,247500,0.018634,-11203,-2562,-3007,-3831,8,1,1,0,1,0,0,5,2,2,17,0,0,0,0,0,0
127039,0,F,0,135000,180000,9000,180000,0.014464,-12212,-195,-230,-3928,,1,1,1,1,0,0,2,2,2,8,0,1,1,0,1,1
127040,0,M,0,58500,98910,7011,90000,0.031329,-20413,365243,-7979,-3954,,1,0,0,1,0,0,1,2,2,9,0,0,0,0,0,0
127041,0,M,2,180000,244584,11529,193500,0.02461,-15399,-1626,-3642,-4629,4,1,1,0,1,0,0,4,2,2,15,0,0,0,0,1,1
127042,0,F,1,67500,490536,18490.5,405000,0.00712,-14860,-3244,-7399,-4456,,1,1,1,1,0,0,3,2,2,7,0,0,0,0,0,0
127043,0,F,0,202500,781920,25969.5,675000,0.030755,-14711,-6425,-4671,-4342,3,1,1,0,1,0,0,2,2,2,14,0,0,0,0,0,0
127044,0,F,0,135000,450000,42075,450000,0.019101,-19615,-3130,-5030,-3169,,1,1,0,1,0,0,2,2,2,15,0,0,0,0,0,0
127045,1,F,0,247500,450000,22500,450000,0.028663,-16149,-766,-4641,-4675,,1,1,0,1,0,0,1,2,2,12,0,1,1,0,0,0
127046,1,M,1,180000,693301.5,29272.5,598500,0.010556,-10897,-1764,-6,-2427,,1,1,0,1,0,0,2,3,3,15,0,0,0,0,1,1
127047,0,M,0,180000,166500,9162,166500,0.018209,-11864,-467,-2468,-3909,,1,1,0,1,0,0,2,3,3,14,0,0,0,0,0,0
127048,1,F,2,202500,545157,29704.5,414000,0.018801,-12827,-463,-3678,-2537,,1,1,0,1,1,0,4,2,2,6,0,0,0,0,1,1
127049,0,M,0,540000,2517300,66532.5,2250000,0.007274,-17845,-1121,-681,-1396,,1,1,0,1,0,0,2,2,2,11,0,0,0,0,0,0
127050,0,M,0,63000,135000,6750,135000,0.018634,-23204,365243,-4577,-4737,,1,0,0,1,0,0,2,2,2,16,0,0,0,0,0,0
127051,0,M,0,67500,225000,10953,225000,0.020246,-22729,365243,-12630,-4454,19,1,0,0,1,0,0,2,3,3,6,0,0,0,0,0,0
127052,0,F,0,135000,180000,9000,180000,0.025164,-8320,-84,-3713,-991,,1,1,0,1,0,0,1,2,2,12,0,0,0,1,1,0
127053,0,F,0,202500,162000,15781.5,162000,0.030755,-15381,-2904,-4228,-2944,10,1,1,0,1,0,0,2,2,2,11,0,0,0,0,0,0
127055,0,F,0,72000,148365,10453.5,135000,0.00733,-21267,365243,-2015,-4618,,1,0,0,1,0,0,1,2,2,11,0,0,0,0,0,0
127056,0,M,1,162000,225000,12204,225000,0.028663,-15789,-334,-9845,-1389,,1,1,1,1,0,0,3,2,2,9,0,0,0,0,0,0
127058,0,M,2,135000,315000,11875.5,315000,0.030755,-12956,-3161,-1282,-4032,,1,1,1,1,0,0,4,2,2,9,0,0,0,0,1,1
127059,0,M,2,315000,835380,40320,675000,0.04622,-12410,-4835,-2161,-3525,17,1,1,0,1,0,0,4,1,1,16,0,0,0,0,0,0
127060,0,M,0,81000,153504,15313.5,144000,0.01885,-21096,-2738,-13394,-4616,15,1,1,0,1,0,0,2,2,2,11,0,0,0,0,1,1
127061,1,F,0,135000,450000,12757.5,450000,0.01452,-18927,365243,-4661,-2422,,1,0,0,1,1,0,1,2,2,9,0,0,0,0,0,0
127063,0,M,0,225000,418500,22702.5,418500,0.022625,-17279,-1307,-9763,-822,9,1,1,1,1,1,0,2,2,2,17,0,0,0,0,0,0
127064,0,F,1,117000,523237.5,35095.5,432000,0.018029,-14767,-2568,-1627,-3762,,1,1,0,1,0,0,2,3,2,11,0,0,0,0,0,0
127065,0,F,0,225000,540000,27000,540000,0.006629,-19487,-4669,-4621,-3027,,1,1,0,1,0,0,2,2,2,4,0,0,0,0,0,0
127066,0,F,0,90000,491823,22918.5,373500,0.035792,-16863,-3108,-5249,-413,,1,1,0,1,0,0,1,2,2,10,0,0,0,0,0,0
127067,0,M,2,202500,135000,13077,135000,0.018634,-12852,-1064,-5060,-4137,,1,1,0,1,0,0,4,2,2,17,0,0,0,0,0,0
127068,0,M,0,180000,550980,43659,450000,0.006305,-10731,-3591,-5144,-3424,22,1,1,0,1,0,1,1,3,3,5,0,0,0,0,0,0
127069,0,M,0,112500,101880,12217.5,90000,0.007274,-20412,-938,-4397,-3572,11,1,1,0,1,0,0,2,2,2,9,0,0,0,0,0,0
127070,0,F,0,81000,54000,5391,54000,0.010966,-24565,365243,-15,-4354,,1,0,0,1,0,0,2,2,2,11,0,0,0,0,0,0
127071,0,F,0,135000,781920,25101,675000,0.031329,-19220,365243,-9613,-2707,8,1,0,0,1,0,0,2,2,2,11,0,0,0,0,0,0
127072,0,F,0,112500,547344,22423.5,472500,0.030755,-11242,-322,-2372,-2611,,1,1,1,1,1,0,2,2,2,10,0,0,0,1,1,0
127073,0,F,0,360000,1125000,47794.5,1125000,0.018634,-19988,-1475,-13055,-3548,,1,1,0,1,0,0,2,2,2,12,0,1,1,0,1,1
127074,0,M,1,99000,202500,10125,202500,0.035792,-10955,-4177,-4993,-3490,,1,1,0,0,0,0,3,2,2,9,0,0,0,0,0,0
127075,0,F,0,103500,270000,25632,270000,0.032561,-22804,365243,-9065,-4280,,1,0,0,1,1,0,1,1,1,18,0,0,0,0,0,0
127076,0,F,1,76500,50940,5616,45000,0.002042,-11491,-1103,-4182,-649,,1,1,0,1,0,0,3,3,3,12,0,0,0,0,0,0
127077,0,M,0,225000,450000,21109.5,450000,0.026392,-11155,-2229,-572,-2016,2,1,1,0,1,1,1,2,2,2,15,0,0,0,0,0,0
127078,0,F,1,112500,497520,25272,450000,0.020713,-12042,-2894,-3095,-4215,,1,1,0,1,1,0,3,3,2,19,0,0,0,0,0,0
127079,0,F,1,180000,521280,31630.5,450000,0.031329,-12490,-234,-6573,-1923,,1,1,0,1,1,0,3,2,2,13,0,0,0,0,0,0
127080,0,M,0,202500,592560,35937,450000,0.00712,-11357,-995,-126,-1946,,1,1,1,1,0,1,2,2,2,13,0,0,0,0,0,0
127081,0,F,1,90000,814041,26388,679500,0.035792,-10581,-3138,-4869,-2082,,1,1,0,1,1,0,3,2,2,17,0,0,0,0,1,1
127082,0,F,1,112500,808650,26217,675000,0.018801,-11088,-3646,-5898,-2163,,1,1,0,1,0,0,3,2,2,9,0,0,0,0,0,0
127084,0,F,1,810000,990432,58041,855000,0.019689,-14843,-4297,-5176,-3041,,1,1,1,1,0,0,3,2,2,9,0,0,0,0,0,0
127085,0,F,0,225000,888840,29506.5,675000,0.007114,-22470,365243,-6550,-4120,11,1,0,0,1,1,0,2,2,2,13,0,0,0,0,0,0
127086,0,F,0,90000,361462.5,21973.5,274500,0.016612,-19676,365243,-993,-2514,,1,0,0,1,0,0,2,2,2,14,0,0,0,0,0,0
127087,0,F,0,94500,284400,13387.5,225000,0.031329,-15615,-3459,-4733,-2855,1,1,1,0,1,0,0,2,2,2,7,0,0,0,0,0,0
